split,source_root,original_sample_id,sample_id,group,instance,problem_boxes,number_boxes,answer_boxes,image,label,metadata
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0044_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_15_-_poligonos_regulares__ACADEMIA_NOSTRADAMUS_SEMEST_93d7359ba5,670a2a6a_ddb0b8d033f3ca2a,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_15_-_poligonos_regulares,2,2,2,images/train/670a2a6a_ddb0b8d033f3ca2a.png,labels/train/670a2a6a_ddb0b8d033f3ca2a.txt,metadata/train/670a2a6a_ddb0b8d033f3ca2a.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0039_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_14_-_relacion_fdde6914e5__ACADEMIA_NOSTRADAMUS_SEMEST_252d845a1a,670a2a6a_e0dd76deed9960cf,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_14_-_relacion_fdde6914e5,12,10,11,images/train/670a2a6a_e0dd76deed9960cf.png,labels/train/670a2a6a_e0dd76deed9960cf.txt,metadata/train/670a2a6a_e0dd76deed9960cf.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0079_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_09_-_circunferencia_ii__ACADEMIA_NOSTRADAMUS_SEMESTRA_a5ce4016be,670a2a6a_e2d9402f1d3349d9,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_09_-_circunferencia_ii,6,6,6,images/train/670a2a6a_e2d9402f1d3349d9.png,labels/train/670a2a6a_e2d9402f1d3349d9.txt,metadata/train/670a2a6a_e2d9402f1d3349d9.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0100_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_07_-_cuadrilateros__ACADEMIA_NOSTRADAMUS_SEMESTRAL_20_5604c526cb,670a2a6a_e854faac28b0275a,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_07_-_cuadrilateros,10,10,10,images/train/670a2a6a_e854faac28b0275a.png,labels/train/670a2a6a_e854faac28b0275a.txt,metadata/train/670a2a6a_e854faac28b0275a.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0095_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_01_-_segmento_c52c37f30e__ACADEMIA_NOSTRADAMUS_SEMEST_ff108baa23,670a2a6a_e8897d1a44e2e4c4,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_01_-_segmento_c52c37f30e,8,8,7,images/train/670a2a6a_e8897d1a44e2e4c4.png,labels/train/670a2a6a_e8897d1a44e2e4c4.txt,metadata/train/670a2a6a_e8897d1a44e2e4c4.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0013_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0328,670a2a6a_ea2078fc385bc26b,julio_orihuela,areas-de-regiones-planas__propuestos,6,5,6,images/train/670a2a6a_ea2078fc385bc26b.png,labels/train/670a2a6a_ea2078fc385bc26b.txt,metadata/train/670a2a6a_ea2078fc385bc26b.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0074_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0324,670a2a6a_ed28935c1ef0ec18,julio_orihuela,areas-de-regiones-planas__propuestos,8,6,6,images/train/670a2a6a_ed28935c1ef0ec18.png,labels/train/670a2a6a_ed28935c1ef0ec18.txt,metadata/train/670a2a6a_ed28935c1ef0ec18.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0065_aseuni__aseuni-semianual-geometria__semana_3_congruencia_de_tri_ngulos__ASEUNI_SEMIANUAL_-_GEOMETRIA__p0015,670a2a6a_f0a206b8752c69c4,aseuni,aseuni-semianual-geometria__semana_3_congruencia_de_tri_ngulos,7,6,6,images/train/670a2a6a_f0a206b8752c69c4.png,labels/train/670a2a6a_f0a206b8752c69c4.txt,metadata/train/670a2a6a_f0a206b8752c69c4.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0046_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_16_-_areas_de_fa52d2f409__ACADEMIA_NOSTRADAMUS_SEMEST_f584c5d120,670a2a6a_f48ddf261dd4c4e4,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_16_-_areas_de_fa52d2f409,10,9,10,images/train/670a2a6a_f48ddf261dd4c4e4.png,labels/train/670a2a6a_f48ddf261dd4c4e4.txt,metadata/train/670a2a6a_f48ddf261dd4c4e4.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0076_nostradamus__academia-nostradamus-semestral-2022-i__semana_n_16_-_areas_de_fa52d2f409__ACADEMIA_NOSTRADAMUS_SEMEST_4cc4b164c4,670a2a6a_f73e11251021be37,nostradamus,academia-nostradamus-semestral-2022-i__semana_n_16_-_areas_de_fa52d2f409,9,9,9,images/train/670a2a6a_f73e11251021be37.png,labels/train/670a2a6a_f73e11251021be37.txt,metadata/train/670a2a6a_f73e11251021be37.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0048_aseuni__aseuni-semianual-geometria__semana_9_circunferencia_2__ASEUNI_SEMIANUAL_-_GEOMETRIA__p0050,670a2a6a_fc9be9f258a74501,aseuni,aseuni-semianual-geometria__semana_9_circunferencia_2,7,6,7,images/train/670a2a6a_fc9be9f258a74501.png,labels/train/670a2a6a_fc9be9f258a74501.txt,metadata/train/670a2a6a_fc9be9f258a74501.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_20260624,0043_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0297,670a2a6a_feedc6fcb3937e35,julio_orihuela,areas-de-regiones-planas__propuestos,6,6,6,images/train/670a2a6a_feedc6fcb3937e35.png,labels/train/670a2a6a_feedc6fcb3937e35.txt,metadata/train/670a2a6a_feedc6fcb3937e35.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0049_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0326,72bd4060_023a572481d3624d,julio_orihuela,circunferencia__propuestos,5,5,5,images/train/72bd4060_023a572481d3624d.png,labels/train/72bd4060_023a572481d3624d.txt,metadata/train/72bd4060_023a572481d3624d.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0024_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0130,72bd4060_03202abfe1666344,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_03202abfe1666344.png,labels/train/72bd4060_03202abfe1666344.txt,metadata/train/72bd4060_03202abfe1666344.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0008_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0329,72bd4060_073fd6a43b1d8895,julio_orihuela,circunferencia__propuestos,6,5,4,images/train/72bd4060_073fd6a43b1d8895.png,labels/train/72bd4060_073fd6a43b1d8895.txt,metadata/train/72bd4060_073fd6a43b1d8895.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0086_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0083,72bd4060_0b22b8f4dcfaa0dd,julio_orihuela,piloto_recortes_problemas,6,5,6,images/train/72bd4060_0b22b8f4dcfaa0dd.png,labels/train/72bd4060_0b22b8f4dcfaa0dd.txt,metadata/train/72bd4060_0b22b8f4dcfaa0dd.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0090_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0142,72bd4060_0b4a3d7d9c9e2851,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_0b4a3d7d9c9e2851.png,labels/train/72bd4060_0b4a3d7d9c9e2851.txt,metadata/train/72bd4060_0b4a3d7d9c9e2851.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0094_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0317,72bd4060_119fb4cf87737a13,julio_orihuela,circunferencia__propuestos,8,7,7,images/train/72bd4060_119fb4cf87737a13.png,labels/train/72bd4060_119fb4cf87737a13.txt,metadata/train/72bd4060_119fb4cf87737a13.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0035_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0102,72bd4060_13fe53b5f7eaef19,julio_orihuela,areas-de-regiones-planas__resueltos,6,4,5,images/train/72bd4060_13fe53b5f7eaef19.png,labels/train/72bd4060_13fe53b5f7eaef19.txt,metadata/train/72bd4060_13fe53b5f7eaef19.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0084_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0135,72bd4060_242dfdec1026db2a,julio_orihuela,piloto_recortes_problemas,7,5,5,images/train/72bd4060_242dfdec1026db2a.png,labels/train/72bd4060_242dfdec1026db2a.txt,metadata/train/72bd4060_242dfdec1026db2a.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0060_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0138,72bd4060_28327b43684b63d7,julio_orihuela,piloto_recortes_problemas,6,5,3,images/train/72bd4060_28327b43684b63d7.png,labels/train/72bd4060_28327b43684b63d7.txt,metadata/train/72bd4060_28327b43684b63d7.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0073_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0093_2,72bd4060_28a31a7e00cef4e9,julio_orihuela,piloto_recortes_problemas,5,5,4,images/train/72bd4060_28a31a7e00cef4e9.png,labels/train/72bd4060_28a31a7e00cef4e9.txt,metadata/train/72bd4060_28a31a7e00cef4e9.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0026_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0095,72bd4060_2ade76650d1c1154,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_2ade76650d1c1154.png,labels/train/72bd4060_2ade76650d1c1154.txt,metadata/train/72bd4060_2ade76650d1c1154.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0046_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0109,72bd4060_2c13af28169e7104,julio_orihuela,piloto_recortes_problemas,8,8,7,images/train/72bd4060_2c13af28169e7104.png,labels/train/72bd4060_2c13af28169e7104.txt,metadata/train/72bd4060_2c13af28169e7104.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0043_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0135,72bd4060_2e73d7a5684e4af2,julio_orihuela,piloto_recortes_problemas,7,5,5,images/train/72bd4060_2e73d7a5684e4af2.png,labels/train/72bd4060_2e73d7a5684e4af2.txt,metadata/train/72bd4060_2e73d7a5684e4af2.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0016_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0129,72bd4060_33af92ff5d916fb9,julio_orihuela,piloto_recortes_problemas,7,5,4,images/train/72bd4060_33af92ff5d916fb9.png,labels/train/72bd4060_33af92ff5d916fb9.txt,metadata/train/72bd4060_33af92ff5d916fb9.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0077_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0130,72bd4060_367d786e813d19a1,julio_orihuela,piloto_recortes_problemas,7,5,6,images/train/72bd4060_367d786e813d19a1.png,labels/train/72bd4060_367d786e813d19a1.txt,metadata/train/72bd4060_367d786e813d19a1.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0050_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0135,72bd4060_36f16297c89f4d65,julio_orihuela,piloto_recortes_problemas,5,5,3,images/train/72bd4060_36f16297c89f4d65.png,labels/train/72bd4060_36f16297c89f4d65.txt,metadata/train/72bd4060_36f16297c89f4d65.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0002_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0095,72bd4060_3a88608815f971eb,julio_orihuela,piloto_recortes_problemas,5,5,5,images/train/72bd4060_3a88608815f971eb.png,labels/train/72bd4060_3a88608815f971eb.txt,metadata/train/72bd4060_3a88608815f971eb.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0011_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0116,72bd4060_3da335bfbb12139b,julio_orihuela,piloto_recortes_problemas,8,7,8,images/train/72bd4060_3da335bfbb12139b.png,labels/train/72bd4060_3da335bfbb12139b.txt,metadata/train/72bd4060_3da335bfbb12139b.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0082_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0133,72bd4060_42f411cb41fdfb6a,julio_orihuela,piloto_recortes_problemas,7,7,6,images/train/72bd4060_42f411cb41fdfb6a.png,labels/train/72bd4060_42f411cb41fdfb6a.txt,metadata/train/72bd4060_42f411cb41fdfb6a.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0051_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0316,72bd4060_4337b85d4df0ce60,julio_orihuela,areas-de-regiones-planas__propuestos,7,5,5,images/train/72bd4060_4337b85d4df0ce60.png,labels/train/72bd4060_4337b85d4df0ce60.txt,metadata/train/72bd4060_4337b85d4df0ce60.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0079_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0134,72bd4060_44f3cc699c09e903,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_44f3cc699c09e903.png,labels/train/72bd4060_44f3cc699c09e903.txt,metadata/train/72bd4060_44f3cc699c09e903.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0075_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0323,72bd4060_48b828ef4aecc233,julio_orihuela,areas-de-regiones-planas__propuestos,8,6,6,images/train/72bd4060_48b828ef4aecc233.png,labels/train/72bd4060_48b828ef4aecc233.txt,metadata/train/72bd4060_48b828ef4aecc233.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0095_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0122,72bd4060_499642e8f5732c03,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_499642e8f5732c03.png,labels/train/72bd4060_499642e8f5732c03.txt,metadata/train/72bd4060_499642e8f5732c03.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0019_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0145,72bd4060_4bd0e88d74d96b1d,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_4bd0e88d74d96b1d.png,labels/train/72bd4060_4bd0e88d74d96b1d.txt,metadata/train/72bd4060_4bd0e88d74d96b1d.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0053_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0091,72bd4060_54ede1380e9267aa,julio_orihuela,piloto_recortes_problemas,6,5,4,images/train/72bd4060_54ede1380e9267aa.png,labels/train/72bd4060_54ede1380e9267aa.txt,metadata/train/72bd4060_54ede1380e9267aa.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0052_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0114,72bd4060_57e5245ea6935966,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_57e5245ea6935966.png,labels/train/72bd4060_57e5245ea6935966.txt,metadata/train/72bd4060_57e5245ea6935966.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0030_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0079,72bd4060_5b9faf72476d3367,julio_orihuela,piloto_recortes_problemas,6,6,5,images/train/72bd4060_5b9faf72476d3367.png,labels/train/72bd4060_5b9faf72476d3367.txt,metadata/train/72bd4060_5b9faf72476d3367.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0057_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0105,72bd4060_5c032772b5532344,julio_orihuela,piloto_recortes_problemas,6,6,6,images/train/72bd4060_5c032772b5532344.png,labels/train/72bd4060_5c032772b5532344.txt,metadata/train/72bd4060_5c032772b5532344.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0005_julio_orihuela__piloto_recortes_problemas__circunferencia__propuestos__S6-Circunferencia__p0299,72bd4060_5f52449904e58eaf,julio_orihuela,piloto_recortes_problemas,4,3,3,images/train/72bd4060_5f52449904e58eaf.png,labels/train/72bd4060_5f52449904e58eaf.txt,metadata/train/72bd4060_5f52449904e58eaf.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0015_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0305,72bd4060_65ae339ba74999fa,julio_orihuela,areas-de-regiones-planas__propuestos,4,2,3,images/train/72bd4060_65ae339ba74999fa.png,labels/train/72bd4060_65ae339ba74999fa.txt,metadata/train/72bd4060_65ae339ba74999fa.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0009_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0139,72bd4060_65b2f52c60014e91,julio_orihuela,piloto_recortes_problemas,4,4,4,images/train/72bd4060_65b2f52c60014e91.png,labels/train/72bd4060_65b2f52c60014e91.txt,metadata/train/72bd4060_65b2f52c60014e91.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0003_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0141,72bd4060_6723a1aaaa23858c,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_6723a1aaaa23858c.png,labels/train/72bd4060_6723a1aaaa23858c.txt,metadata/train/72bd4060_6723a1aaaa23858c.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0006_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0291,72bd4060_6874687af0e92eac,julio_orihuela,circunferencia__propuestos,6,4,5,images/train/72bd4060_6874687af0e92eac.png,labels/train/72bd4060_6874687af0e92eac.txt,metadata/train/72bd4060_6874687af0e92eac.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0088_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0129,72bd4060_6a77b754187c3732,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_6a77b754187c3732.png,labels/train/72bd4060_6a77b754187c3732.txt,metadata/train/72bd4060_6a77b754187c3732.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0055_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0111,72bd4060_6fe600a3ac8ec14d,julio_orihuela,piloto_recortes_problemas,7,5,5,images/train/72bd4060_6fe600a3ac8ec14d.png,labels/train/72bd4060_6fe600a3ac8ec14d.txt,metadata/train/72bd4060_6fe600a3ac8ec14d.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0028_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S6-Circunferencia_p0110,72bd4060_70c4078ce4c5010e,julio_orihuela,piloto_recortes_problemas,7,6,6,images/train/72bd4060_70c4078ce4c5010e.png,labels/train/72bd4060_70c4078ce4c5010e.txt,metadata/train/72bd4060_70c4078ce4c5010e.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0091_julio_orihuela__circunferencia__propuestos__S6-Circunferencia__p0306,72bd4060_744f133cef26eb92,julio_orihuela,circunferencia__propuestos,7,5,5,images/train/72bd4060_744f133cef26eb92.png,labels/train/72bd4060_744f133cef26eb92.txt,metadata/train/72bd4060_744f133cef26eb92.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0027_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0108,72bd4060_786f69372195a963,julio_orihuela,piloto_recortes_problemas,6,4,5,images/train/72bd4060_786f69372195a963.png,labels/train/72bd4060_786f69372195a963.txt,metadata/train/72bd4060_786f69372195a963.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0033_julio_orihuela__areas-de-regiones-planas__propuestos__S11-_reas_de_regiones_planas__p0335,72bd4060_7a38316a0b171538,julio_orihuela,areas-de-regiones-planas__propuestos,5,5,5,images/train/72bd4060_7a38316a0b171538.png,labels/train/72bd4060_7a38316a0b171538.txt,metadata/train/72bd4060_7a38316a0b171538.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0025_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0082,72bd4060_7ab0158d70f67ed5,julio_orihuela,piloto_recortes_problemas,7,5,5,images/train/72bd4060_7ab0158d70f67ed5.png,labels/train/72bd4060_7ab0158d70f67ed5.txt,metadata/train/72bd4060_7ab0158d70f67ed5.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0059_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas__p0124,72bd4060_84412493016f9aaa,julio_orihuela,areas-de-regiones-planas__resueltos,6,6,3,images/train/72bd4060_84412493016f9aaa.png,labels/train/72bd4060_84412493016f9aaa.txt,metadata/train/72bd4060_84412493016f9aaa.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0092_julio_orihuela__piloto_recortes_problemas__S9-Relaciones_M_tricas_p0127,72bd4060_84cf4709bd564f86,julio_orihuela,piloto_recortes_problemas,7,5,6,images/train/72bd4060_84cf4709bd564f86.png,labels/train/72bd4060_84cf4709bd564f86.txt,metadata/train/72bd4060_84cf4709bd564f86.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0044_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0130,72bd4060_850f2cfba9594359,julio_orihuela,piloto_recortes_problemas,6,5,5,images/train/72bd4060_850f2cfba9594359.png,labels/train/72bd4060_850f2cfba9594359.txt,metadata/train/72bd4060_850f2cfba9594359.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0004_julio_orihuela__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0118,72bd4060_8bd2702b8d2af3f6,julio_orihuela,piloto_recortes_problemas,5,4,5,images/train/72bd4060_8bd2702b8d2af3f6.png,labels/train/72bd4060_8bd2702b8d2af3f6.txt,metadata/train/72bd4060_8bd2702b8d2af3f6.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0021_julio_orihuela__areas-de-regiones-planas__resueltos__S11-_reas_de_regiones_planas_p0141_2,72bd4060_8c241a71f17726db,julio_orihuela,areas-de-regiones-planas__resueltos,6,5,5,images/train/72bd4060_8c241a71f17726db.png,labels/train/72bd4060_8c241a71f17726db.txt,metadata/train/72bd4060_8c241a71f17726db.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0100_julio_orihuela__piloto_recortes_problemas__piloto_recortes_problemas__S11-_reas_de_regiones_planas_p0094,72bd4060_90ca06e5fd4ae2d4,julio_orihuela,piloto_recortes_problemas,8,6,7,images/train/72bd4060_90ca06e5fd4ae2d4.png,labels/train/72bd4060_90ca06e5fd4ae2d4.txt,metadata/train/72bd4060_90ca06e5fd4ae2d4.json
train,E:\Github\Auditor-IA\.cache\transcriptor_runs\datasets\problem_detector_multiclass_100_lab_julio_orihuela_20260625_104924,0037_julio_orihuela__piloto_recortes_problemas__S6-Circunferencia_p0146,72bd4060_9220c014b8c22eff,julio_orihuela,piloto_recortes_problemas,3,3,3,images/train/72bd4060_9220c014b8c22eff.png,labels/train/72bd4060_9220c014b8c22eff.txt,metadata/train/72bd4060_9220c014b8c22eff.json
